timestamp,value
2026-06-08T00:00:00Z,600
2026-06-08T06:00:00Z,600
2026-06-08T12:00:00Z,600
2026-06-08T18:00:00Z,600
2026-06-09T00:00:00Z,600
2026-06-09T06:00:00Z,600
2026-06-09T12:00:00Z,600
2026-06-09T18:00:00Z,600
2026-06-10T00:00:00Z,600
2026-06-10T06:00:00Z,600
2026-06-10T12:00:00Z,600
2026-06-10T18:00:00Z,600
2026-06-11T00:00:00Z,600
2026-06-11T06:00:00Z,612
2026-06-11T12:00:00Z,619
2026-06-11T18:00:00Z,626
2026-06-12T00:00:00Z,633
2026-06-12T06:00:00Z,640
2026-06-12T12:00:00Z,647
2026-06-12T18:00:00Z,654
2026-06-13T00:00:00Z,661
2026-06-13T06:00:00Z,668
2026-06-13T12:00:00Z,675
2026-06-13T18:00:00Z,683
2026-06-14T00:00:00Z,690
2026-06-14T06:00:00Z,634
2026-06-14T12:00:00Z,657
2026-06-14T18:00:00Z,680
2026-06-15T00:00:00Z,703
2026-06-15T06:00:00Z,725
2026-06-15T12:00:00Z,732
2026-06-15T18:00:00Z,739
2026-06-16T00:00:00Z,746
2026-06-16T06:00:00Z,753
2026-06-16T12:00:00Z,760
2026-06-16T14:45:00Z,762
2026-06-16T14:46:00Z,762
2026-06-16T14:47:00Z,8317
2026-06-16T14:48:00Z,8652
2026-06-16T14:49:00Z,8269
2026-06-16T14:50:00Z,7925
2026-06-16T14:51:00Z,8140
2026-06-16T14:52:00Z,8425
2026-06-16T14:53:00Z,8711
2026-06-16T14:54:00Z,8925
2026-06-16T14:55:00Z,9052
2026-06-16T14:56:00Z,8788
2026-06-16T14:57:00Z,8563
2026-06-16T14:58:00Z,8426
2026-06-16T14:59:00Z,8360
2026-06-16T15:00:00Z,8294
2026-06-16T15:01:00Z,8157
2026-06-16T15:02:00Z,7932
2026-06-16T15:03:00Z,7668
2026-06-16T15:04:00Z,7443
2026-06-16T15:05:00Z,7306
2026-06-16T15:06:00Z,7540
2026-06-16T15:07:00Z,7774
2026-06-16T15:08:00Z,7937
2026-06-16T15:09:00Z,8012
2026-06-16T15:10:00Z,8048
2026-06-16T15:11:00Z,8123
2026-06-16T15:12:00Z,8286
2026-06-16T15:13:00Z,8520
2026-06-16T15:14:00Z,8754
2026-06-16T15:15:00Z,8917
2026-06-16T15:16:00Z,8732
2026-06-16T15:17:00Z,8508
2026-06-16T15:18:00Z,8323
2026-06-16T15:19:00Z,8226
2026-06-16T15:20:00Z,8200
2026-06-16T15:21:00Z,8174
2026-06-16T15:22:00Z,8077
2026-06-16T15:23:00Z,7892
2026-06-16T15:24:00Z,7668
2026-06-16T15:25:00Z,7483
2026-06-16T15:26:00Z,7646
2026-06-16T15:27:00Z,7880
2026-06-16T15:28:00Z,8114
2026-06-16T15:29:00Z,8277
2026-06-16T15:30:00Z,8352
2026-06-16T15:31:00Z,7798
2026-06-16T15:32:00Z,7296
2026-06-16T15:33:00Z,6794
2026-06-16T15:34:00Z,6292
2026-06-16T15:35:00Z,5790
2026-06-16T15:36:00Z,5288
2026-06-16T15:37:00Z,4786
2026-06-16T15:38:00Z,4284
2026-06-16T15:39:00Z,3782
2026-06-16T15:40:00Z,3280
2026-06-16T15:41:00Z,2778
2026-06-16T15:42:00Z,2276
2026-06-16T15:43:00Z,1774
2026-06-16T15:44:00Z,1272
2026-06-16T15:45:00Z,770
2026-06-16T18:00:00Z,770
